id,Timestamp,SyncStatus,Latitude,Longitude,Radius,F,dF_AOCS,dF_other,F_error,B_VFM,B_NEC,dB_AOCS,dB_other,B_error,q_NEC_CRF,Att_error,Flags_F,Flags_B,Flags_q,Flags_Platform,ASM_Freq_Dev,dst,kp,qdlat,mlt
SW_OPER_MAGA_LR_1B,2014-09-30 04:32:40,0,31.9347054,-88.7512069,6837260.58,38835.3744,-0.1733,0.1917,0.0403,{29069.1272;248.2103;25749.4621},{18559.6876;-483.2965;34108.8696},{-0.0327;-0.0752;2.3591},{-0.1693;0.0346;0.0552},{0.7695;0.7694;0.788},{-0.004031612;0.001564994;-0.999214693;0.039386485},1.2152,17,0,0,1,0.0,-26.9111182159,40.0,42.2337646484,11.9644727707
SW_OPER_MAGA_LR_1B,2014-09-30 04:33:00,0,30.6565621,-88.7539193,6837499.5,38224.4349,-0.1826,0.2033,0.0404,{28108.3854;155.3893;25902.2377},{18930.1347;-450.5367;33203.5903},{-0.0314;0.0339;2.3405},{-0.1669;0.0352;0.058},{0.7695;0.7694;0.7877},{-0.004046143;0.001528707;-0.999230511;0.038983042},1.4771,17,0,0,1,0.0,-26.9000079936,40.0,40.9832038879,11.9632501602
SW_OPER_MAGA_LR_1B,2014-09-30 04:33:20,0,29.378424,-88.7587478,6837739.42,37604.4064,-0.1848,0.2137,0.0422,{27133.5582;59.7293;26034.2397},{19283.8152;-415.0569;32279.6745},{0.0256;-0.0098;2.3389},{-0.1646;0.0357;0.0608},{0.7695;0.7694;0.7878},{-0.004063161;0.001507912;-0.999245774;0.038588854},1.1642,17,8,0,1,0.0,-26.8888977713,40.0,39.7311897278,11.9617862701
SW_OPER_MAGA_LR_1B,2014-09-30 04:33:40,0,28.1002959,-88.7655351,6837980.13,36976.0019,-0.1875,0.2261,0.0453,{26144.8655;-38.7889;26145.6112},{19620.5979;-377.121;31337.4919},{0.0565;-0.0421;2.3642},{-0.1621;0.0362;0.0635},{0.7694;0.7694;0.7882},{-0.004079441;0.001500677;-0.999260079;0.03821518},1.1962,17,8,0,1,0.0,-26.8777875489,40.0,38.4777603149,11.9601240158
SW_OPER_MAGA_LR_1B,2014-09-30 04:34:00,0,26.8221824,-88.7741355,6838221.41,36340.2068,-0.1706,0.225,0.0453,{25143.9641;-139.5763;26235.3891},{19939.3482;-336.4714;30378.3349},{0.0788;0.0179;2.3677},{-0.1595;0.0368;0.0661},{0.7694;0.7694;0.7884},{-0.004098376;0.001504658;-0.99927394;0.037848814},1.1145,17,8,0,1,0.0,-26.8666773266,40.0,37.2229614258,11.9583072662
SW_OPER_MAGA_LR_1B,2014-09-30 04:34:20,0,25.5440878,-88.7844134,6838463.07,35699.39,-0.2002,0.2437,0.0459,{24133.1543;-242.9344;26304.0067},{20239.3934;-292.6455;29404.9356},{0.1093;-0.1068;2.36},{-0.1569;0.0373;0.0686},{0.7694;0.7694;0.7883},{-0.004109757;0.001516438;-0.999287234;0.037494454},1.2242,17,8,0,1,0.0,-26.8555671043,40.0,35.9668235779,11.9563703537
SW_OPER_MAGA_LR_1B,2014-09-30 04:34:40,0,24.2660161,-88.7962428,6838704.89,35055.9608,-0.1587,0.2302,0.0469,{23113.8423;-347.5454;26352.8728},{20522.0048;-246.5172;28418.8484},{0.129;-0.032;2.3564},{-0.1542;0.0378;0.0711},{0.7694;0.7694;0.7883},{-0.004118367;0.001523374;-0.999299759;0.037157905},1.3077,17,8,0,1,0.0,-26.844456882,40.0,34.7093734741,11.9543571472
SW_OPER_MAGA_LR_1B,2014-09-30 04:35:00,0,22.9879713,-88.8095056,6838946.67,34411.3639,-0.172,0.2434,0.0482,{22086.0926;-454.341;26382.9912},{20788.4956;-197.5548;27420.1305},{0.1716;-0.0547;2.3614},{-0.1514;0.0383;0.0734},{0.7694;0.7694;0.7885},{-0.004129277;0.00154027;-0.999312022;0.036824703},1.1374,17,8,0,1,0.0,-26.8333466597,40.0,33.4506378174,11.9522981644
SW_OPER_MAGA_LR_1B,2014-09-30 04:35:20,0,21.7099568,-88.8240915,6839188.2,33766.1232,-0.1746,0.2456,0.0493,{21050.2085;-562.6375;26394.1002},{21038.1364;-146.0443;26409.3137},{0.2111;-0.0224;2.3496},{-0.1486;0.0388;0.0757},{0.7694;0.7694;0.7883},{-0.004135848;0.001554841;-0.999323783;0.036502799},1.2545,17,8,0,1,0.0,-26.8222364374,40.0,32.1906433105,11.9502353668
SW_OPER_MAGA_LR_1B,2014-09-30 04:35:40,0,20.4319763,-88.8398967,6839429.27,33120.9761,-0.1923,0.2583,0.0502,{20006.707;-673.5106;26385.6007},{21270.507;-91.7924;25386.5904},{0.2366;-0.0334;2.3195},{-0.1458;0.0393;0.078},{0.7694;0.7694;0.7879},{-0.004141735;0.001584002;-0.999334987;0.036192824},1.1847,17,8,0,1,0.0,-26.8111262151,40.0,30.9294166565,11.9481973648
SW_OPER_MAGA_LR_1B,2014-09-30 04:36:00,0,19.1540332,-88.8568235,6839669.69,32477.3839,-0.2066,0.2752,0.0527,{18957.413;-786.4788;26357.1967},{21484.9464;-34.6356;24353.6394},{0.2661;-0.0504;2.3073},{-0.1428;0.0397;0.0801},{0.7695;0.7694;0.7879},{-0.004148221;0.001624517;-0.999345899;0.035887712},1.2063,17,8,0,1,0.0,-26.8000159927,40.0,29.6669902802,11.9462165833
SW_OPER_MAGA_LR_1B,2014-09-30 04:36:20,0,17.8761307,-88.8747796,6839909.26,31836.8215,-0.2471,0.3083,0.0515,{17903.1641;-901.2289;26309.2137},{21681.6087;25.5692;23311.3152},{0.3322;-0.0312;2.3091},{-0.1398;0.0402;0.0821},{0.7695;0.7694;0.7878},{-0.004156197;0.001667232;-0.999356504;0.035588271},1.3326,17,8,0,1,0.0,-26.7889057704,40.0,28.4033946991,11.9443264008
SW_OPER_MAGA_LR_1B,2014-09-30 04:36:40,0,16.5982718,-88.8936775,6840147.79,31201.236,-0.2938,0.3488,0.0528,{16845.7243;-1018.0332;26241.6898},{21859.973;88.9183;22261.5089},{0.3671;-0.0988;2.2929},{-0.1368;0.0406;0.0841},{0.7696;0.7694;0.7876},{-0.004161797;0.001717483;-0.999366788;0.035295215},1.1274,17,8,0,1,0.0,-26.7777955481,40.0,27.1386756897,11.9425535202
SW_OPER_MAGA_LR_1B,2014-09-30 04:37:00,0,15.3204596,-88.913434,6840385.1,30572.885,-0.2805,0.3407,0.0537,{15787.1955;-1135.982;26155.3455},{22020.1831;155.0711;21206.4986},{0.4179;-0.0774;2.298},{-0.1337;0.0411;0.0859},{0.7697;0.7694;0.7877},{-0.004164019;0.0017633;-0.999376753;0.035009388},1.4957,17,8,0,1,0.0,-26.7666853258,40.0,25.8728790283,11.9409294128
SW_OPER_MAGA_LR_1B,2014-09-30 04:37:20,0,14.042697,-88.9339698,6840621.0,29954.1117,-0.2537,0.321,0.0543,{14728.0106;-1255.5278;26051.5795},{22163.9508;224.6136;20146.5698},{0.4561;-0.1794;2.2925},{-0.1306;0.0415;0.0877},{0.7698;0.7695;0.7876},{-0.004172686;0.001805497;-0.999386618;0.034723436},1.2009,17,8,0,1,0.0,-26.7555751035,40.0,24.6060657501,11.9394750595
SW_OPER_MAGA_LR_1B,2014-09-30 04:37:40,0,12.7649868,-88.9552091,6840855.32,29346.2051,-0.2878,0.3563,0.0553,{13668.3256;-1376.4439;25930.9},{22291.1269;297.5966;19082.6203},{0.5054;-0.217;2.2915},{-0.1274;0.0419;0.0894},{0.7699;0.7695;0.7874},{-0.004173008;0.001829329;-0.999396293;0.034442538},1.2652,17,8,0,1,0.0,-26.7444648812,40.0,23.3383045197,11.9382219315
SW_OPER_MAGA_LR_1B,2014-09-30 04:38:00,0,11.4873317,-88.9770791,6841087.91,28749.7621,-0.2838,0.3532,0.0538,{12608.1618;-1498.0617;25792.7744},{22401.4647;372.8475;18014.2306},{0.5296;-0.0518;2.2586},{-0.1243;0.0423;0.091},{0.7699;0.7694;0.7869},{-0.004173388;0.001846538;-0.999405756;0.034165883},1.1832,17,8,0,1,0.0,-26.7333546589,40.0,22.0696773529,11.9371871948
SW_OPER_MAGA_LR_1B,2014-09-30 04:38:20,0,10.2097344,-88.9995099,6841318.59,28165.9693,-0.2243,0.2963,0.0524,{11549.0178;-1620.646;25636.8351},{22494.2676;450.2015;16942.8115},{0.6169;0.0617;2.1831},{-0.121;0.0427;0.0925},{0.7702;0.7694;0.7859},{-0.004173621;0.001873713;-0.999415046;0.033891542},1.1608,17,8,0,1,0.0,-26.7222444366,40.0,20.8002796173,11.9363985062
SW_OPER_MAGA_LR_1B,2014-09-30 04:38:40,0,8.9321973,-89.0224336,6841547.22,27596.9166,-0.2144,0.2881,0.0521,{10492.1903;-1744.2801;25463.6198},{22569.7868;529.0133;15869.7629},{0.6712;0.0667;2.1207},{-0.1178;0.043;0.0939},{0.7704;0.7694;0.785},{-0.004174307;0.00192779;-0.99942393;0.033625388},1.1049,17,8,0,1,0.0,-26.7111342143,40.0,19.5302219391,11.9358711243
SW_OPER_MAGA_LR_1B,2014-09-30 04:39:00,0,7.6547229,-89.0457847,6841773.65,27043.9867,-0.269,0.3437,0.0519,{9439.3865;-1869.0313;25272.9425},{22627.3662;609.6385;14796.8767},{0.7458;0.14;2.0162},{-0.1145;0.0434;0.0952},{0.7707;0.7695;0.7837},{-0.004171876;0.002009304;-0.999432454;0.033366586},1.3661,17,8,0,1,0.0,-26.7000239919,40.0,18.2596263885,11.9356279373
SW_OPER_MAGA_LR_1B,2014-09-30 04:39:20,0,6.3773137,-89.0694994,6841997.73,26510.4061,-0.332,0.4113,0.0498,{8390.607;-1995.0688;25067.0212},{22669.2858;692.1635;13724.5228},{0.7959;-0.0173;1.9613},{-0.1112;0.0437;0.0964},{0.771;0.7695;0.783},{-0.004169918;0.002126815;-0.999440708;0.033111309},1.2118,17,8,0,1,0.0,-26.6889137696,40.0,16.9886302948,11.9356880188
SW_OPER_MAGA_LR_1B,2014-09-30 04:39:40,0,5.0999719,-89.0935153,6842219.35,25996.4976,-0.3041,0.3817,0.0616,{7348.7339;-2122.2817;24844.4094},{22693.3492;777.2462;12655.4509},{0.8497;-0.0346;1.8646},{-0.1079;0.0441;0.0976},{0.7712;0.7694;0.7818},{-0.004162368;0.002271334;-0.999448763;0.032858589},1.2466,17,8,0,1,0.0,-26.6778035473,40.0,15.7173862457,11.9360637665
SW_OPER_MAGA_LR_1B,2014-09-30 04:40:00,0,3.8226997,-89.1177713,6842438.36,25504.6135,-0.3697,0.4548,0.0398,{6311.1251;-2248.9548;24607.6446},{22702.5707;863.0386;11587.6108},{0.8896;-0.0797;1.7625},{-0.1046;0.0444;0.0986},{0.7714;0.7694;0.7805},{-0.004151518;0.002431219;-0.999456476;0.032612991},1.2831,17,8,0,1,0.0,-26.666693325,40.0,14.4460601807,11.9367752075
SW_OPER_MAGA_LR_1B,2014-09-30 04:40:20,0,2.5454994,-89.1422073,6842654.64,25035.3778,-0.3555,0.4409,0.0366,{5281.2461;-2375.1132;24355.2014},{22694.7271;950.0099;10524.0391},{0.9373;-0.0544;1.6353},{-0.1012;0.0447;0.0996},{0.7717;0.7694;0.7791},{-0.004138086;0.002616458;-0.999464003;0.032368779},1.1378,17,8,0,1,0.0,-26.6555831027,40.0,13.1748323441,11.9378347397
SW_OPER_MAGA_LR_1B,2014-09-30 04:40:40,0,1.2683731,-89.1667638,6842868.08,24590.2965,-0.3621,0.4506,0.03,{4259.5717;-2501.8353;24087.79},{22670.6223;1039.2139;9465.0767},{0.9855;-0.1105;1.5249},{-0.0979;0.045;0.1004},{0.7719;0.7694;0.778},{-0.004127148;0.002822538;-0.99947117;0.032130676},1.4931,17,8,0,1,0.0,-26.6444728804,40.0,11.9038934708,11.9392566681
SW_OPER_MAGA_LR_1B,2014-09-30 04:41:00,0,-0.0086772,-89.191382,6843078.58,24171.0725,-0.3769,0.4696,0.0237,{3246.3009;-2627.8633;23806.308},{22630.9469;1129.766;8411.2012},{1.0418;0.0118;1.3711},{-0.0945;0.0453;0.1012},{0.7723;0.7694;0.7765},{0.004117985;-0.003044673;0.999478151;-0.03189354},1.1534,17,8,0,1,0.0,-26.6333626581,40.0,10.6334438324,11.9410495758
SW_OPER_MAGA_LR_1B,2014-09-30 04:41:20,0,-1.2856493,-89.2160031,6843286.03,23779.2704,-0.4021,0.4985,0.0225,{2246.801;-2754.8402;23510.9411},{22574.8076;1223.434;7367.6919},{1.1195;0.0564;1.2425},{-0.0912;0.0455;0.1019},{0.773;0.7695;0.7752},{0.004109431;-0.003288705;0.999484807;-0.031660989},1.317,17,8,0,1,0.0,-26.6222524357,40.0,9.36369609833,11.9432315826
SW_OPER_MAGA_LR_1B,2014-09-30 04:41:40,0,-2.5625414,-89.2405685,6843490.34,23416.2748,-0.3583,0.4469,0.012,{1253.114;-2882.0291;23203.3168},{22505.4276;1318.8996;6327.4424},{1.1791;0.1373;1.0747},{-0.0878;0.0458;0.1025},{0.7732;0.7695;0.7739},{0.004097482;-0.0035664;0.999491135;-0.031431885},1.3556,17,8,0,1,0.0,-26.6111422134,40.0,8.09486675262,11.9458055496
SW_OPER_MAGA_LR_1B,2014-09-30 04:42:00,0,-3.8393514,-89.2650194,6843691.41,23082.1651,-0.3681,0.4609,0.0315,{272.5805;-3007.851;22882.538},{22420.2711;1414.8635;5297.3217},{1.233;0.2212;0.914},{-0.0844;0.046;0.103},{0.7737;0.7696;0.7728},{0.004086886;-0.003890983;0.999496854;-0.031212125},1.2858,17,8,0,1,0.0,-26.6000319911,40.0,6.82717847824,11.9487886429
SW_OPER_MAGA_LR_1B,2014-09-30 04:42:20,0,-5.1160775,-89.2892965,6843889.17,22777.9591,-0.3931,0.4938,0.0123,{-694.1099;-3133.1531;22549.7237},{22320.298;1512.6921;4278.3801},{1.2672;0.1405;0.754},{-0.0811;0.0462;0.1034},{0.7739;0.7695;0.7718},{0.004073772;-0.004254;0.999502138;-0.03099651},1.1854,17,8,0,1,0.0,-26.5889217688,40.0,5.56085538864,11.9521827698
SW_OPER_MAGA_LR_1B,2014-09-30 04:42:40,0,-6.3927178,-89.3133396,6844083.53,22504.9794,-0.4059,0.5091,0.0298,{-1648.7811;-3260.1225;22205.4821},{22206.7395;1614.4001;3268.7533},{1.2949;0.2288;0.5666},{-0.0778;0.0465;0.1038},{0.7742;0.7696;0.7709},{0.004062057;-0.004658839;0.999506786;-0.030789289},1.1205,17,0,0,1,0.0,-26.5778115465,40.0,4.29612207413,11.9560022354
SW_OPER_MAGA_LR_1B,2014-09-30 04:43:00,0,-7.6692704,-89.337088,6844274.42,22263.5866,-0.4149,0.52,0.0277,{-2589.5512;-3384.0575;21850.9681},{22079.8886;1715.6711;2270.9955},{1.3282;0.2124;0.4347},{-0.0745;0.0466;0.104},{0.7745;0.7696;0.7703},{0.004046878;-0.00511216;0.999510842;-0.030587011},1.0755,17,8,0,1,0.0,-26.5667013242,40.0,3.0331966877,11.9602489471
SW_OPER_MAGA_LR_1B,2014-09-30 04:43:20,0,-8.9457335,-89.3604794,6844461.78,22054.3484,-0.4405,0.5549,0.0301,{-3514.2845;-3507.6092;21487.2205},{21940.5637;1819.2746;1286.8827},{1.3095;0.1914;0.2618},{-0.0712;0.0468;0.1042},{0.7744;0.7696;0.7698},{0.004038496;-0.005612684;0.999514094;-0.030393496},1.1235,1,0,0,1,0.0,-26.5555911019,40.0,1.77229523659,11.9649362564
SW_OPER_MAGA_LR_1B,2014-09-30 04:43:40,0,-10.2221052,-89.3834503,6844645.54,21877.2997,-0.4458,0.5624,0.0385,{-4424.696;-3630.6688;21114.3761},{21789.235;1925.1975;315.3133},{1.3528;0.3266;0.0535},{-0.0679;0.047;0.1043},{0.7747;0.7698;0.7695},{0.004023872;-0.006146941;0.999516581;-0.030209738},1.2846,1,0,0,1,0.0,-26.5444808795,40.0,0.513621509075,11.9700641632
SW_OPER_MAGA_LR_1B,2014-09-30 04:44:00,0,-11.4983838,-89.4059355,6844825.66,21732.245,-0.4696,0.5958,0.0547,{-5320.8176;-3752.4726;20733.0616},{21626.4729;2032.9606;-643.9997},{1.3576;0.4111;-0.1256},{-0.0647;0.0472;0.1043},{0.7748;0.7701;0.7694},{0.004013607;-0.006717633;0.99951831;-0.030031858},1.0813,1,0,0,1,0.0,-26.5333706572,40.0,-0.742631435394,11.9756422043
SW_OPER_MAGA_LR_1B,2014-09-30 04:44:20,0,-12.7745675,-89.4278676,6845002.07,21619.0486,-0.4665,0.5932,0.0545,{-6197.1496;-3873.5623;20345.4087},{21453.2513;2142.8811;-1584.5736},{1.3456;0.5603;-0.3385},{-0.0615;0.0473;0.1043},{0.7747;0.7706;0.7695},{0.003994081;-0.007335637;0.999518816;-0.029872614},1.1476,1,0,0,1,0.0,-26.5222604349,40.0,-1.996286273,11.9816799164
SW_OPER_MAGA_LR_1B,2014-09-30 04:44:40,0,-14.0506543,-89.4491771,6845174.73,21537.5459,-0.4665,0.5958,0.0642,{-7055.696;-3994.6153;19952.1254},{21270.6665;2256.3435;-2508.9376},{1.3592;0.7165;-0.5405},{-0.0583;0.0474;0.1042},{0.7749;0.7713;0.77},{0.003982816;-0.008001044;0.999518396;-0.029716933},1.1144,1,0,0,1,0.0,-26.5111502126,40.0,-3.24718523026,11.9881753922
SW_OPER_MAGA_LR_1B,2014-09-30 04:45:00,0,-15.3266425,-89.4697915,6845343.61,21486.7489,-0.4677,0.5992,0.0734,{-7896.3296;-4115.3976;19553.8695},{21079.3806;2372.2761;-3416.7747},{1.3304;0.9258;-0.7742},{-0.0552;0.0476;0.104},{0.7747;0.7725;0.7709},{0.003975877;-0.008686026;0.999516651;-0.029583947},1.3067,1,0,0,1,0.0,-26.5000399903,40.0,-4.49518585205,11.9951400757
SW_OPER_MAGA_LR_1B,2014-09-30 04:45:20,0,-16.6025302,-89.4896357,6845508.67,21466.0543,-0.4849,0.6213,0.0797,{-8719.3324;-4235.1358;19151.8727},{20880.5128;2490.4114;-4308.0618},{1.3209;1.0735;-0.9484},{-0.0521;0.0477;0.1038},{0.7747;0.7735;0.7717},{0.003974362;-0.009392796;0.999513892;-0.029461148},1.1691,1,0,0,1,0.0,-26.488929768,40.0,-5.74017238617,12.0025758743
SW_OPER_MAGA_LR_1B,2014-09-30 04:45:40,0,-17.8783154,-89.5086309,6845669.89,21474.7836,-0.5013,0.6431,0.0896,{-9522.1881;-4355.7977;18748.0173},{20675.501;2612.2876;-5180.0391},{1.2699;1.2071;-1.1038},{-0.0491;0.0478;0.1035},{0.7744;0.7745;0.7727},{0.003977085;-0.010101524;0.999510099;-0.029354799},1.0789,1,0,0,1,0.0,-26.4778195456,40.0,-6.9820561409,12.0104913712
SW_OPER_MAGA_LR_1B,2014-09-30 04:46:00,0,-19.1539963,-89.5266947,6845827.25,21511.813,-0.5117,0.6606,0.0907,{-10306.4556;-4476.2624;18342.9847},{20465.372;2736.1245;-6033.8389},{1.3244;1.3806;-1.318},{-0.0461;0.0479;0.1031},{0.7747;0.7761;0.7743},{0.00397762;-0.010800999;0.999505166;-0.029273529},1.2125,1,0,0,1,0.0,-26.4667093233,40.0,-8.22076892853,12.0188875198
SW_OPER_MAGA_LR_1B,2014-09-30 04:46:20,0,-20.4295708,-89.5437403,6845980.72,21576.0018,-0.5342,0.6936,0.0989,{-11072.2587;-4598.2379;17937.5183},{20250.7635;2863.4943;-6870.2433},{1.2955;1.5155;-1.4871},{-0.0431;0.0481;0.1028},{0.7744;0.7773;0.7756},{0.003993008;-0.011477486;0.999499349;-0.029212585},1.2229,1,0,0,1,0.0,-26.455599101,40.0,-9.45627498627,12.0277729034
SW_OPER_MAGA_LR_1B,2014-09-30 04:46:40,0,-21.705037,-89.5596762,6846130.31,21666.2046,-0.5543,0.7206,0.1031,{-11818.7016;-4722.4455;17533.212},{20033.2536;2994.281;-7687.6366},{1.3708;1.6233;-1.7173},{-0.0403;0.0482;0.1024},{0.775;0.7785;0.7777},{0.004009471;-0.012108758;0.999492839;-0.029178186},1.0727,1,0,0,1,0.0,-26.4444888787,40.0,-10.6885652542,12.0371494293
SW_OPER_MAGA_LR_1B,2014-09-30 04:47:00,0,-22.9803926,-89.5744055,6846276.0,21781.523,-0.5695,0.7457,0.1152,{-12546.7845;-4849.898;17130.9083},{19813.8499;3129.0107;-8487.1653},{1.3768;1.6827;-1.8603},{-0.0374;0.0483;0.1019},{0.7761;0.7795;0.7795},{0.004033185;-0.012684587;0.999485862;-0.02916927},1.0662,1,0,0,1,0.0,-26.4333786564,40.0,-11.9176626205,12.0470275879
SW_OPER_MAGA_LR_1B,2014-09-30 04:47:20,0,-24.2556356,-89.5878257,6846417.81,21920.1402,-0.5871,0.7684,0.1112,{-13257.3004;-4977.6761;16731.1565},{19593.1352;3264.1253;-9269.2723},{1.3856;1.6999;-2.0109},{-0.0347;0.0485;0.1015},{0.7754;0.7792;0.7813},{0.004056369;-0.013185787;0.999478856;-0.02918387},1.117,1,0,0,1,0.0,-26.4222684341,40.0,-13.1436138153,12.0574073792
SW_OPER_MAGA_LR_1B,2014-09-30 04:47:40,0,-25.5307635,-89.5998273,6846555.73,22081.453,-0.5773,0.7631,0.1103,{-13948.6819;-5109.4251;16336.8984},{19373.9153;3401.8305;-10032.206},{1.3855;1.7079;-2.116},{-0.032;0.0486;0.101},{0.7753;0.7794;0.7825},{0.00408266;-0.013592989;0.999471782;-0.02923557},1.0905,1,0,0,1,0.0,-26.4111582118,40.0,-14.3665046692,12.0683002472
SW_OPER_MAGA_LR_1B,2014-09-30 04:48:00,0,-26.8057741,-89.6102939,6846689.78,22264.2471,-0.5746,0.7605,0.112,{-14621.8676;-5246.398;15948.3304},{19156.3759;3543.0879;-10777.418},{1.4003;1.7101;-2.2545},{-0.0293;0.0488;0.1005},{0.7755;0.7793;0.7845},{0.004123472;-0.013898247;0.999465082;-0.029315267},1.107,1,0,0,1,0.0,-26.4000479894,40.0,-15.5864372253,12.0797109604
SW_OPER_MAGA_LR_1B,2014-09-30 04:48:20,0,-28.0806647,-89.6191005,6846819.99,22468.1336,-0.5795,0.7743,0.1138,{-15278.6714;-5388.3037;15566.7201},{18942.4824;3687.1344;-11505.7285},{1.4164;1.6831;-2.3361},{-0.0267;0.049;0.1001},{0.7756;0.7791;0.7857},{0.004160006;-0.014101579;0.999459043;-0.029418716},1.1476,1,0,0,1,0.0,-26.3889377671,40.0,-16.8035488129,12.0916433334
SW_OPER_MAGA_LR_1B,2014-09-30 04:48:40,0,-29.3554326,-89.6261135,6846946.37,22692.2644,-0.5965,0.7988,0.1166,{-15920.6327;-5535.4836;15192.4133},{18732.5733;3833.4295;-12219.3724},{1.496;1.5827;-2.5287},{-0.0242;0.0492;0.0996},{0.7764;0.7779;0.7886},{0.004209783;-0.014195573;0.999453594;-0.029551255},1.1387,1,0,0,1,0.0,-26.3778275448,40.0,-18.0180015564,12.1041097641
SW_OPER_MAGA_LR_1B,2014-09-30 04:49:00,0,-30.630075,-89.6311888,6847068.95,22935.563,-0.61,0.8226,0.1205,{-16548.8178;-5688.4827;14825.6159},{18527.3327;3982.0574;-12919.0657},{1.6284;1.447;-2.7021},{-0.0217;0.0495;0.0992},{0.7778;0.7766;0.7914},{0.004265033;-0.014188988;0.99944852;-0.029717623},1.1761,1,0,0,1,0.0,-26.3667173225,40.0,-19.2299766541,12.1171150208
SW_OPER_MAGA_LR_1B,2014-09-30 04:49:20,0,-31.9045888,-89.6341713,6847187.77,23197.399,-0.6192,0.8418,0.1191,{-17164.2947;-5847.2655;14467.1174},{18327.9539;4132.5938;-13605.4689},{1.6432;1.4431;-2.7964},{-0.0193;0.0497;0.0987},{0.7779;0.7767;0.7927},{0.004317267;-0.014078927;0.999444029;-0.02991285},1.1937,1,0,0,1,0.0,-26.3556071002,40.0,-20.4396743774,12.1306695938
SW_OPER_MAGA_LR_1B,2014-09-30 04:49:40,0,-33.1789707,-89.634893,6847302.86,23477.1042,-0.6337,0.8652,0.1195,{-17768.2188;-6012.353;14117.3463},{18134.9311;4285.1056;-14280.042},{1.6524;1.279;-2.9286},{-0.017;0.05;0.0983},{0.778;0.7752;0.7947},{0.004377722;-0.013874726;0.999439668;-0.030144279},1.0852,1,0,0,1,0.0,-26.3444968779,40.0,-21.6473274231,12.1447877884
SW_OPER_MAGA_LR_1B,2014-09-30 04:50:00,0,-34.4532171,-89.633172,6847414.28,23774.1851,-0.6435,0.8866,0.1167,{-18362.0926;-6183.5578;13776.5062},{17949.0083;4438.9401;-14944.0245},{1.6548;1.2352;-2.9871},{-0.0146;0.0503;0.0979},{0.778;0.7747;0.7957},{0.004437993;-0.013572199;0.999435512;-0.03040981},1.2834,1,0,0,1,0.0,-26.3333866556,40.0,-22.8531627655,12.1594762802
SW_OPER_MAGA_LR_1B,2014-09-30 04:50:20,0,-35.7273243,-89.6288104,6847522.06,24088.4061,-0.6535,0.8982,0.1142,{-18947.6206;-6360.7545;13444.8282},{17770.8527;4593.8575;-15598.9806},{1.6935;0.9908;-3.0472},{-0.0124;0.0507;0.0976},{0.7785;0.7729;0.7969},{0.004496027;-0.013178174;0.999431456;-0.030706467},1.1608,1,0,0,1,0.0,-26.3222764332,40.0,-24.05742836,12.1747531891
SW_OPER_MAGA_LR_1B,2014-09-30 04:50:40,0,-37.0012879,-89.6215928,6847626.25,24419.6038,-0.6707,0.9361,0.1125,{-19526.82;-6543.4194;13122.0444},{17600.596;4749.5084;-16246.916},{1.7159;0.8956;-3.0553},{-0.0101;0.0511;0.0973},{0.7788;0.7723;0.797},{0.00455714;-0.012720948;0.999426654;-0.031044695},1.1082,1,0,0,1,0.0,-26.3111662109,40.0,-25.2603759766,12.1906270981
SW_OPER_MAGA_LR_1B,2014-09-30 04:51:00,0,-38.2751033,-89.6112834,6847726.9,24767.4877,-0.6714,0.9318,0.1109,{-20101.5199;-6730.969;12807.7627},{17438.3419;4905.591;-16889.5008},{1.7687;0.7254;-3.1329},{-0.0079;0.0515;0.097},{0.7794;0.7713;0.7987},{0.004618581;-0.012215108;0.999420849;-0.031423344},1.2635,1,0,0,1,0.0,-26.3000559886,40.0,-26.4622650146,12.2071208954
SW_OPER_MAGA_LR_1B,2014-09-30 04:51:20,0,-39.5487656,-89.597624,6847824.06,25131.8528,-0.676,0.951,0.1109,{-20673.4798;-6922.4622;12501.3661},{17283.8936;5062.1309;-17528.2417},{1.8247;0.5438;-3.2442},{-0.0057;0.0519;0.0967},{0.7801;0.7705;0.801},{0.004679264;-0.011691163;0.999413642;-0.031840121},1.185,1,0,0,1,0.0,-26.2889457663,40.0,-27.6633529663,12.2242479324
SW_OPER_MAGA_LR_1B,2014-09-30 04:51:40,0,-40.8222689,-89.5803308,6847917.78,25512.4276,-0.6697,0.9439,0.1093,{-21244.2433;-7116.7772;12202.7308},{17137.5461;5218.4527;-18164.3964},{1.8498;0.557;-3.3103},{-0.0036;0.0523;0.0965},{0.7804;0.7706;0.8023},{0.004737111;-0.011166672;0.999404688;-0.032297608},1.603,1,0,0,1,0.0,-26.277835544,40.0,-28.8638801575,12.2420349121
SW_OPER_MAGA_LR_1B,2014-09-30 04:52:00,0,-42.095607,-89.559091,6848008.14,25909.0288,-0.6828,0.971,0.106,{-21815.892;-7313.4477;11909.98},{16997.7804;5374.5042;-18800.4641},{1.8177;0.4914;-3.3458},{-0.0014;0.0528;0.0964},{0.78;0.7704;0.8028},{0.004796572;-0.010649582;0.999393864;-0.032794585},1.1345,1,0,0,1,0.0,-26.2667253217,40.0,-30.0640907288,12.2605018616
